date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL,O3_OBREGON,PM10_OBREGON,O3_AZCAPOTZALCO,PM10_AZCAPOTZALCO,O3_BENITOJUAREZ,PM10_BENITOJUAREZ,O3_COYOACAN,PM10_COYOACAN,O3_CUAJIMALPA,PM10_CUAJIMALPA,O3_CUAUHTEMOC,PM10_CUAUHTEMOC,O3_IZTACALCO,PM10_IZTACALCO,O3_IZTAPALAPA,PM10_IZTAPALAPA,O3_MIGUELHIDALGO,PM10_MIGUELHIDALGO,O3_MILPAALTA,PM10_MILPAALTA,O3_TLALPAN,PM10_TLALPAN,O3_VENUSTIANO,PM10_VENUSTIANO,O3_XOCHIMILCO,PM10_XOCHIMILCO,O3_TOTAL_avg,PM10_TOTAL_avg
05/02/2012,0.8000192,,9.746077204,0.036907095,0.718707476,,2.958195764,0.048543269,,,4.131044234,,5.667780471,0.025365516,10.24726654,,2.571301648,0.032319139,1.230082908,,7.95743595,,5.800169655,,2.21243221,,3.987570595,,7.489532208,0.138264067,1.202116687,,3.957996796,0.039978692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2012,0.933355734,,10.49577545,0.110721285,0.239569159,,3.6155726,0.048543269,,,10.51538532,,5.839531395,0.025365516,8.453994897,,2.352467465,0.008079785,0.410027636,,8.231830293,,4.350127241,,7.743512734,0.163374623,3.101443796,0.021811686,7.021436445,0.069132033,,,4.350432739,0.044378863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/02/2012,0.133336533,,7.247083049,0.036907095,0.479138318,,2.465163136,0.048543269,0.501947557,,6.008791613,,3.692644853,0.012682758,8.197813233,,2.407176011,0.008079785,2.050138179,,9.878196351,0.081049394,3.625106034,,3.042094288,,5.169072993,0.021811686,10.29810679,0.069132033,3.606350061,,3.92435943,0.048779034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2012,,,8.496580126,0.110721285,1.676984112,,4.765982063,0.024271635,0.501947557,,8.637637944,0.055464076,3.950271238,0.025365516,5.123633271,,1.750673462,0.008079785,2.050138179,,7.408647263,,5.800169655,,3.042094288,,4.578321794,0.021811686,6.787388564,0.069132033,2.885080049,,3.789809963,0.044001706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/02/2012,,,9.496177788,0.147628379,0.718707476,,1.972130509,,,,6.384341089,,4.207897623,0.025365516,12.55290151,,2.243050373,0.008079785,2.050138179,,5.762281205,0.162098787,2.900084827,,2.765540262,0.040843656,4.726009594,,7.489532208,0.069132033,3.846773399,,3.879509608,0.042493076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2012,,,4.498189479,0.036907095,0.718707476,,2.629507345,,0.501947557,,5.821016875,,4.723150393,0.012682758,4.098906617,,0.984753822,,2.050138179,,3.841520803,0.040524697,3.625106034,,2.765540262,,3.101443796,,4.68095763,0.034566017,1.442540024,,2.679776868,0.043498829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2012,,,10.99557428,0.07381419,,,4.601637854,0.048543269,1.003895113,,8.637637944,,4.207897623,0.025365516,6.660723252,,1.860090554,,1.230082908,,2.469549088,,6.525190862,,1.106216105,0.040843656,4.282946194,,4.212861867,,0.240423337,,3.386161565,0.030046879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2012,,,9.246278373,0.036907095,1.916553271,,1.314753673,0.048543269,,,7.323214779,,7.64291609,0.025365516,11.52817486,,2.626010193,0.024239354,0.820055272,,7.408647263,,5.800169655,,,,3.839882795,,6.787388564,0.069132033,0.240423337,,4.114971173,0.037967186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2012,,,6.247485387,0.036907095,0.958276635,,3.286884182,0.024271635,0.501947557,,8.262088468,,5.925406856,0.012682758,8.197813233,0.075669812,3.008970013,,0.820055272,,3.841520803,0.040524697,11.60033931,0.107076787,1.659324157,,2.215316997,0.021811686,9.361915261,0.069132033,3.606350061,,4.014059074,0.046138931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/02/2012,0.4000096,,6.497384803,0.036907095,1.197845794,,3.122539973,0.048543269,,,7.886538992,,4.980776778,0.012682758,1.793271645,,1.914799099,,1.640110543,,5.213492519,0.040524697,7.250212069,0.107076787,1.659324157,,5.464448593,,7.255484327,0.034566017,4.327620073,,3.587985764,0.045007459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2012,1.200028801,,9.746077204,0.036907095,1.197845794,,3.286884182,0.048543269,,,9.01318742,,5.667780471,0.038048274,7.429268243,,2.516593102,0.016159569,2.460165815,,7.13425292,0.040524697,4.350127241,,1.382770131,,3.839882795,0.065435059,7.957627972,0.069132033,3.846773399,,4.271945551,0.040230131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2012,0.266673067,,8.996378957,0.110721285,0.479138318,,4.765982063,0.024271635,1.003895113,,4.694368448,,4.465524008,0.012682758,4.35508828,,2.626010193,,3.280221087,,6.859858577,0.12157409,5.075148448,,3.871756367,0.040843656,4.282946194,,5.617149156,0.069132033,3.125503386,,3.733747686,0.047898999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2012,1.333365334,,7.996781296,0.036907095,0.958276635,,2.958195764,0.024271635,1.003895113,,7.886538992,,5.152527701,0.038048274,7.429268243,,3.063678559,0.016159569,0.820055272,,4.939098176,,8.700254482,,5.254526498,0.040843656,6.645950991,0.043623372,7.72358009,0.034566017,0.721270012,,4.316795373,0.04186448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2012,0.133336533,,7.247083049,0.036907095,0.958276635,,0.493032627,0.072814904,,,2.441071593,,6.011282318,,9.222539887,,2.352467465,,0.820055272,,6.859858577,0.081049394,2.175063621,,3.042094288,0.122530967,4.873697394,,5.149053393,,0.240423337,,3.318886832,0.048401876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/02/2012,0.8000192,,12.74487019,0.07381419,0.239569159,,,,0.501947557,,4.50659371,,5.238403163,0.050731032,15.62708148,0.037834906,3.501346924,,,,1.646366059,,4.350127241,,2.765540262,0.081687311,5.759824192,0.043623372,8.659771616,0.034566017,1.682963362,,4.193458362,0.037212871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2012,1.200028801,,15.99356259,0.036907095,0.958276635,,2.793851554,0.024271635,0.501947557,,8.262088468,,6.870036935,0.012682758,10.75962987,,2.461884556,0.032319139,0.410027636,,6.311069891,0.081049394,7.975233276,,7.743512734,0.081687311,7.82745339,0.087246745,7.255484327,,,,5.079242347,0.047018965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2012,0.933355734,,10.74567487,0.036907095,0.958276635,,2.793851554,0.072814904,,,11.64203375,,5.753655933,0.025365516,10.75962987,,1.586547825,,2.460165815,0.060556079,6.311069891,0.162098787,2.175063621,,4.977972472,0.163374623,4.873697394,,7.489532208,0.10369805,,,4.328007828,0.056950779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2012,0.8000192,,10.74567487,0.036907095,0.479138318,,2.793851554,0.097086539,,,7.135440041,,4.894901316,0.012682758,10.24726654,,1.641256371,,2.870193451,,3.56712646,0.081049394,5.075148448,,4.701418446,,4.135258395,0.043623372,8.659771616,0.034566017,4.327620073,,4.036483985,0.048527595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2012,0.533346134,,11.49537311,0.036907095,0.239569159,,4.765982063,0.024271635,0.501947557,,5.821016875,,4.637274931,,4.867451607,,2.735427285,,1.640110543,,4.390309489,,3.625106034,,3.595202341,0.081687311,5.169072993,0.043623372,8.893819498,,,,3.879509608,0.045258897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2012,0.533346134,,7.496982465,0.036907095,0.239569159,,4.930326273,0.048543269,,,7.323214779,,6.61241055,,8.71017656,,2.680718739,,1.230082908,,2.743943431,,6.525190862,,6.084188577,0.081687311,3.987570595,0.043623372,7.255484327,0.10369805,4.087196736,,4.294370462,0.043498829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2012,0.4000096,,10.24587603,0.147628379,,,0.821721045,,,,8.262088468,0.027732038,6.011282318,,6.916904916,,1.860090554,0.016159569,0.410027636,,6.859858577,0.081049394,3.625106034,,1.935878183,,2.806068196,,6.787388564,0.138264067,0.96169335,,3.520711031,0.048150438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2012,1.200028801,,11.99517194,0.07381419,0.718707476,,0.164344209,,,,8.07431373,,5.839531395,0.012682758,6.404541589,,1.860090554,0.016159569,0.820055272,,8.780618979,,5.800169655,,1.935878183,,3.692194995,,6.787388564,0.034566017,7.45312346,,4.092546262,0.039475816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2012,0.933355734,,13.99436727,0.036907095,1.437414953,,2.300818927,0.024271635,1.50584267,,10.51538532,0.027732038,5.152527701,0.012682758,6.148359925,0.037834906,2.133633282,,1.230082908,,11.79895675,0.081049394,5.800169655,,3.318648315,,5.464448593,0.043623372,9.127867379,0.069132033,3.606350061,,4.731656227,0.045887493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2012,0.933355734,,12.74487019,0.036907095,0.479138318,,2.793851554,0.024271635,,,8.637637944,,4.723150393,0.012682758,9.478721551,,2.024216191,0.016159569,1.640110543,,10.97577372,0.081049394,6.525190862,,4.148310393,0.081687311,4.726009594,0.021811686,5.149053393,,3.125503386,0.035507594,4.339220284,0.053053485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/02/2012,0.266673067,,12.24507136,0.07381419,0.718707476,,2.793851554,,,,9.01318742,,4.207897623,0.038048274,10.24726654,,2.516593102,,0.820055272,,10.97577372,0.040524697,5.075148448,,3.318648315,,5.612136393,,9.127867379,0.034566017,5.770160098,0.071015187,4.664381493,0.048653314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2012,0.8000192,,9.746077204,0.036907095,0.239569159,,3.6155726,0.024271635,2.007790226,,9.764286371,,7.728791552,0.012682758,5.892178261,,1.641256371,,1.230082908,,8.780618979,0.081049394,5.075148448,,6.637296629,,4.726009594,0.043623372,7.021436445,0.034566017,3.846773399,0.035507594,4.608319216,0.05229917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2012,1.466701868,,10.99557428,0.036907095,0.239569159,,2.300818927,0.024271635,0.501947557,,6.759890565,,3.520893929,0.012682758,4.35508828,,2.571301648,,2.870193451,,11.52456241,0.081049394,5.075148448,,2.488986236,,4.578321794,0.043623372,5.851197038,,4.568043411,0.035507594,3.946784341,0.051670574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/03/2012,0.666682667,,10.99557428,0.036907095,0.239569159,,3.779916809,0.072814904,1.003895113,,8.262088468,,6.011282318,0.025365516,11.52817486,,2.626010193,0.016159569,,,6.859858577,0.040524697,4.350127241,,2.488986236,,2.363004797,,5.383101275,0.034566017,4.087196736,,4.238308184,0.044253144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2012,0.4000096,,10.49577545,0.036907095,,,4.272949436,0.024271635,,,10.32761059,,6.09715778,0.012682758,12.04053819,,3.118387105,0.008079785,0.410027636,,8.780618979,0.081049394,3.625106034,,1.935878183,,3.692194995,,4.915005512,,2.404233374,0.035507594,4.507407116,0.047521842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2012,1.066692267,,11.2454737,0.036907095,0.479138318,,4.437293645,0.024271635,0.501947557,,9.952061109,,6.61241055,0.012682758,7.94163157,,2.899552922,,2.050138179,,12.89653413,,5.800169655,,6.084188577,0.081687311,5.612136393,0.021811686,8.191675853,0.034566017,5.048890086,,5.303491458,0.050539102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2012,1.066692267,,12.24507136,0.036907095,0.958276635,,4.765982063,0.048543269,1.003895113,,6.759890565,,5.925406856,0.012682758,8.966358224,,2.680718739,,0.410027636,,10.97577372,0.081049394,2.175063621,,6.637296629,0.040843656,4.873697394,,7.72358009,,,,4.653169038,0.059465162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/03/2012,1.333365334,,11.74527253,0.07381419,0.958276635,,4.437293645,0.024271635,0.501947557,,9.388736896,0.027732038,5.410154086,0.012682758,11.2719932,,2.407176011,,1.230082908,,4.390309489,0.040524697,5.800169655,,6.637296629,0.081687311,4.578321794,0.043623372,6.553340682,0.10369805,3.606350061,,4.653169038,0.052173451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/03/2012,0.933355734,,11.2454737,0.036907095,0.479138318,,3.6155726,0.024271635,0.501947557,,7.886538992,,5.496029548,0.012682758,9.478721551,,2.79013583,0.016159569,2.050138179,0.060556079,11.25016807,0.040524697,2.175063621,,4.977972472,,6.202887592,0.043623372,7.489532208,0.034566017,2.885080049,,4.754081138,0.052173451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/03/2012,0.266673067,,2.498994155,0.07381419,,,3.122539973,0.024271635,0.501947557,,8.07431373,,5.152527701,0.050731032,5.892178261,,2.680718739,0.016159569,0.410027636,,9.603802008,0.12157409,5.075148448,0.107076787,4.977972472,0.081687311,2.658380397,0.021811686,4.915005512,0.034566017,,,3.442223843,0.053304923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2012,0.4000096,,8.246680711,0.110721285,0.479138318,,1.643442091,0.024271635,0.501947557,,8.449863206,,5.839531395,0.025365516,7.173086579,0.037834906,1.750673462,,2.050138179,,6.036675548,0.040524697,4.350127241,,1.659324157,0.040843656,3.839882795,0.021811686,6.085244919,0.069132033,,,3.509498576,0.038595782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2012,1.333365334,,10.49577545,0.036907095,,,3.286884182,,,,12.20535796,,4.122022161,0.012682758,8.71017656,,2.188341828,0.008079785,1.230082908,,6.036675548,,4.350127241,,3.318648315,,3.396819396,,5.851197038,,5.770160098,,4.193458362,0.039350097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2012,0.8000192,,13.49456844,0.036907095,,,4.437293645,0.024271635,,,8.262088468,,5.152527701,0.012682758,12.04053819,,2.680718739,,2.050138179,,11.25016807,,4.350127241,,4.148310393,,5.612136393,0.065435059,7.255484327,,6.251006773,,5.034392525,0.047018965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2012,0.533346134,,13.49456844,0.036907095,,,3.779916809,0.097086539,0.501947557,,8.449863206,0.055464076,4.980776778,0.025365516,8.453994897,,2.297758919,,0.820055272,,10.97577372,0.12157409,2.175063621,,5.254526498,0.081687311,6.055199792,0.021811686,5.383101275,,5.770160098,,4.619531671,0.056447902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2012,0.8000192,,4.99798831,0.036907095,,,5.094670482,0.048543269,,,6.759890565,,4.809025855,0.012682758,7.173086579,,2.626010193,0.016159569,1.230082908,,7.408647263,0.162098787,5.075148448,0.214153574,4.977972472,,4.430633994,0.065435059,5.149053393,,7.933970135,,4.092546262,0.051796293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2012,0.4000096,,9.746077204,0.110721285,0.479138318,,1.972130509,0.024271635,,,6.384341089,,4.293773084,0.012682758,7.173086579,,2.461884556,,1.640110543,,5.213492519,,3.625106034,,1.382770131,,3.249131596,0.087246745,6.787388564,,6.251006773,,3.621623131,0.045887493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2012,0.133336533,,7.74688188,0.036907095,0.479138318,,3.6155726,0.024271635,0.501947557,,9.388736896,,3.692644853,0.012682758,5.379814934,,2.133633282,,3.280221087,,2.195154745,0.040524697,2.900084827,,1.382770131,,4.282946194,0.021811686,7.72358009,0.034566017,6.010583435,,3.610410675,0.040607288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2012,,,7.996781296,0.036907095,0.479138318,,5.259014691,0.048543269,,,6.759890565,,4.809025855,,8.71017656,,2.078924736,0.016159569,1.230082908,,2.195154745,,5.075148448,,2.488986236,0.081687311,1.033814599,,6.553340682,0.034566017,5.289313423,,3.520711031,0.040481569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2012,,,5.747686556,0.147628379,,,7.2311452,0.024271635,0.501947557,,9.01318742,0.027732038,6.61241055,0.012682758,11.78435652,,2.024216191,0.008079785,1.640110543,,4.115915146,,2.900084827,,5.80763455,0.040843656,3.987570595,,5.617149156,0.034566017,7.45312346,,4.507407116,0.039475816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2012,,,9.746077204,0.07381419,,,2.958195764,0.024271635,,,5.633242137,0.055464076,4.637274931,0.012682758,17.16417146,,3.063678559,,0.820055272,,7.13425292,,0.725021207,,2.21243221,,3.692194995,,7.72358009,0.034566017,3.125503386,,4.171033451,0.050539102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2012,0.266673067,,10.49577545,0.036907095,0.718707476,,4.765982063,0.024271635,2.007790226,,7.510989517,,4.207897623,0.012682758,6.148359925,,2.297758919,,,,4.115915146,,7.250212069,,3.318648315,0.040843656,5.464448593,0.043623372,7.255484327,0.034566017,9.376510159,,4.249520639,0.046767527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2012,0.933355734,,10.24587603,0.036907095,0.239569159,,4.601637854,0.024271635,,,8.262088468,,4.894901316,0.025365516,7.429268243,0.075669812,2.461884556,,1.230082908,,7.13425292,0.081049394,3.625106034,,5.254526498,0.122530967,6.498263191,0.021811686,5.149053393,,6.731853448,,4.47376975,0.047647561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2012,0.266673067,,10.49577545,0.036907095,,,3.779916809,,,,7.135440041,,4.036146699,,8.453994897,0.037834906,2.571301648,,1.230082908,,7.95743595,0.040524697,5.075148448,,1.935878183,,4.578321794,0.021811686,5.851197038,0.138264067,10.09778017,,4.215883273,0.050161944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012,0.933355734,,5.997585972,0.036907095,0.718707476,,3.779916809,0.024271635,0.501947557,,8.449863206,,4.122022161,,10.50344821,0.075669812,2.626010193,0.008079785,2.870193451,0.121112159,9.055013322,0.040524697,5.800169655,0.107076787,1.382770131,,5.907511992,0.021811686,5.383101275,0.069132033,6.251006773,,4.283158006,0.047270404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012,0.8000192,,9.995976619,0.036907095,0.718707476,,5.4233589,0.024271635,0.501947557,,7.323214779,,3.692644853,,8.71017656,,0.984753822,,2.460165815,,8.506224636,0.040524697,4.350127241,,0.553108052,,4.578321794,0.021811686,4.68095763,,7.45312346,,3.857084697,0.048024719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012,0.8000192,,10.74567487,0.036907095,,,3.122539973,,,,11.26648427,,6.09715778,0.012682758,10.24726654,,1.914799099,0.024239354,0.820055272,,3.841520803,,7.975233276,,0.829662079,,6.350575392,,4.915005512,0.034566017,6.49143011,,4.428919928,0.043247391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012,1.200028801,,9.746077204,0.07381419,0.239569159,,3.122539973,0.048543269,0.501947557,,9.388736896,,4.379648546,0.025365516,8.966358224,0.075669812,3.227804196,,2.460165815,,5.762281205,0.040524697,2.900084827,,2.488986236,,3.692194995,,7.957627972,0.034566017,9.616933497,,4.518619572,0.049659068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2012,1.066692267,,9.746077204,0.036907095,1.676984112,,2.629507345,0.024271635,,,7.698764254,,4.379648546,0.038048274,6.148359925,,2.133633282,,2.460165815,,11.52456241,0.12157409,2.175063621,,2.488986236,,5.021385193,0.065435059,7.255484327,0.069132033,6.972276785,,4.249520639,0.050664821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2012,0.8000192,,5.497787141,0.07381419,0.479138318,,3.944261018,0.048543269,1.50584267,,6.572115827,,3.778520314,0.012682758,4.098906617,,2.844844376,,1.230082908,,8.780618979,0.040524697,3.625106034,,2.21243221,,5.464448593,0.021811686,5.617149156,0.034566017,6.49143011,,3.812234874,0.047647561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2012,1.066692267,,7.996781296,0.036907095,1.197845794,,4.272949436,0.072814904,1.003895113,,6.384341089,,3.778520314,0.012682758,8.197813233,,2.024216191,,1.230082908,,7.683041606,,2.900084827,,3.318648315,,3.987570595,0.021811686,3.978813986,0.034566017,6.731853448,,3.801022419,0.042744514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2012,1.333365334,,9.746077204,0.036907095,0.958276635,,2.465163136,0.024271635,1.50584267,,5.445467399,,4.809025855,,12.80908318,,2.516593102,,0.410027636,,9.329407665,0.040524697,2.175063621,,2.21243221,,2.806068196,,4.446909749,0.034566017,6.251006773,,4.058908896,0.042618795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2012,0.8000192,,10.49577545,0.07381419,0.479138318,,2.958195764,0.024271635,0.501947557,,8.637637944,0.055464076,4.036146699,0.012682758,5.123633271,,1.258296551,0.008079785,1.230082908,0.060556079,10.97577372,0.081049394,1.450042414,,1.382770131,,4.578321794,0.043623372,5.149053393,0.034566017,7.212700122,,3.789809963,0.045510335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2012,0.666682667,,7.74688188,0.036907095,0.958276635,,3.451228391,0.024271635,,,3.192170545,,4.379648546,0.012682758,11.78435652,,1.422422188,0.024239354,0.820055272,,4.664703832,,4.350127241,,3.595202341,,5.464448593,,7.255484327,0.034566017,6.972276785,,3.767385052,0.042493076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2012,0.533346134,,9.995976619,0.036907095,0.239569159,,3.779916809,0.024271635,,,5.257692662,,4.293773084,0.038048274,10.75962987,,2.461884556,0.032319139,2.050138179,,7.683041606,0.040524697,2.175063621,,2.21243221,,4.873697394,0.021811686,8.191675853,,4.568043411,,4.081333807,0.042241637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2012,0.533346134,,8.496580126,0.036907095,1.676984112,,1.8077863,0.072814904,0.501947557,,7.135440041,,4.122022161,,7.685449906,0.113504719,1.805382008,0.008079785,1.230082908,,9.603802008,0.040524697,5.800169655,,1.935878183,0.040843656,4.873697394,0.021811686,8.659771616,0.034566017,7.933970135,,4.058908896,0.045761774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2012,0.533346134,,9.995976619,0.036907095,0.958276635,,1.314753673,0.024271635,1.003895113,,4.882143186,,4.379648546,0.012682758,9.478721551,,1.969507645,0.016159569,2.050138179,,6.859858577,0.040524697,6.525190862,,1.659324157,,5.464448593,0.021811686,7.489532208,0.069132033,6.49143011,,3.913146974,0.045510335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2012,0.4000096,,9.746077204,0.036907095,1.197845794,,3.6155726,0.024271635,,,2.816621069,,2.748014774,0.012682758,8.966358224,,1.586547825,,1.640110543,,11.52456241,,5.800169655,0.107076787,3.595202341,0.122530967,5.021385193,,8.659771616,0.034566017,2.404233374,,3.677685408,0.043875986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2012,0.666682667,,6.497384803,0.07381419,0.718707476,,3.451228391,,,,4.50659371,,4.980776778,,5.123633271,,1.695964917,,3.690248723,,8.780618979,,3.625106034,,,,3.987570595,,8.893819498,0.069132033,4.087196736,,3.543135942,0.041235884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2012,0.133336533,,7.996781296,0.036907095,0.479138318,,2.793851554,,,,2.628846331,,4.894901316,,7.685449906,,1.586547825,0.008079785,0.820055272,,6.585464234,0.040524697,8.700254482,,1.106216105,,3.839882795,0.021811686,6.085244919,,3.606350061,,3.262824554,0.039727254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2012,0.266673067,,8.496580126,0.036907095,0.479138318,,2.958195764,0.097086539,,,5.257692662,,3.606769391,0.050731032,6.916904916,,2.297758919,,1.640110543,,11.25016807,,3.625106034,,0.276554026,,4.430633994,,4.446909749,,3.846773399,,3.487073665,0.036584275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2012,0.8000192,,6.997183634,0.07381419,0.239569159,,2.958195764,0.048543269,1.003895113,,6.947665303,,3.692644853,,11.52817486,,1.860090554,,0.820055272,,9.603802008,0.040524697,3.625106034,,1.935878183,,3.839882795,0.021811686,6.085244919,0.10369805,6.731853448,,3.845872241,0.039098658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2012,0.133336533,,8.996378957,0.110721285,0.479138318,,1.8077863,0.024271635,1.50584267,,3.755494758,,2.919765697,0.025365516,8.966358224,,2.024216191,,0.820055272,,6.311069891,,3.625106034,,3.318648315,,4.578321794,,5.617149156,,6.731853448,,3.408586476,0.043121671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2012,0.4000096,,9.995976619,0.110721285,0.958276635,,2.300818927,0.024271635,,,2.816621069,,3.263267544,0.012682758,8.71017656,,2.078924736,0.008079785,2.050138179,,7.408647263,0.162098787,2.900084827,,0.829662079,,4.282946194,0.087246745,5.617149156,0.034566017,5.048890086,,3.352524198,0.038218624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2012,0.133336533,,8.246680711,0.036907095,,,3.451228391,0.024271635,0.501947557,,3.755494758,,3.520893929,0.012682758,6.916904916,,2.078924736,,2.870193451,0.060556079,6.585464234,0.081049394,3.625106034,,2.488986236,,3.987570595,,3.744766104,0.034566017,,,3.027362989,0.037590028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2012,1.066692267,,6.247485387,0.036907095,0.239569159,,1.972130509,,,,5.257692662,,2.662139312,0.012682758,3.58654329,,1.531839279,,0.820055272,,6.859858577,0.040524697,4.350127241,,1.382770131,,2.806068196,,4.68095763,0.034566017,,,2.511590035,0.033944173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2012,1.066692267,,5.497787141,0.036907095,0.958276635,,2.793851554,0.024271635,,,6.947665303,,3.263267544,0.012682758,3.074179962,,2.133633282,,1.640110543,,6.311069891,0.040524697,,,0.276554026,,3.396819396,,5.617149156,0.034566017,,,2.825538789,0.028161092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2012,0.266673067,,8.246680711,0.07381419,0.239569159,,2.793851554,,,,4.131044234,,5.667780471,0.012682758,6.916904916,,1.805382008,,0.820055272,,7.408647263,0.081049394,3.625106034,,2.765540262,,3.249131596,,6.319292801,,,,3.296461921,0.031681228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
